"","customerId","orderTimestamp","amountSpent","productName","productCategory","adSpent","acqChannel","age","salary"
"2093",131133,2009-11-10,2.3802,"Wearable Transmitter KR","Lifestyle",38.5524527449161,"fb",63,"low"
"2094",131159,2009-11-11,2.09,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",28.5780626097694,"google",20,"low"
"2095",131170,2009-11-11,1.7,"Action Camera Pro","Lifestyle",27.3956406414509,"google",60,"mid"
"2096",131211,2009-11-11,15.25,"Strapless Heart Rate Monitor","Medical",19.0853614527732,"fb",28,"low"
"2097",131217,2009-11-11,2.14,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",36.4512122536544,"fb",52,"low"
"2098",131217,2010-02-08,17.74,"Microcontroller ES","Fitness",36.4512122536544,"fb",52,"low"
"2099",131217,2010-02-28,3.82,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",36.4512122536544,"fb",52,"low"
"2100",131218,2009-11-11,31.83,"Wearable AUSG with Calorie Counter","Medical",3.24695086432621,"google",23,"high"
"2101",131226,2009-11-11,27.21,"Step and Distance Pedometer TL Pro","Industrial",9.30326807382517,"fb",61,"mid"
"2102",131226,2010-02-08,26.9588,"Biking Tracker U Pro with MP3 Player","Pets and Animals",9.30326807382517,"fb",61,"mid"
"2103",131231,2009-11-11,12.88,"Wearable Transmitter KR","Lifestyle",10.999900756171,"google",63,"mid"
"2104",131236,2009-11-11,22.26,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",20.4699450647458,"fb",49,"low"
"2105",131236,2009-11-29,30.25,"Action Camera Pro","Lifestyle",20.4699450647458,"fb",49,"low"
"2106",131255,2009-11-11,22.41,"Strapless Heart Rate Monitor","Medical",22.6456729341298,"fb",58,"low"
"2107",131255,2010-01-25,16.54,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",22.6456729341298,"fb",58,"low"
"2108",131255,2010-02-01,15.0577,"Microcontroller ES","Fitness",22.6456729341298,"fb",58,"low"
"2109",131255,2010-02-13,26.47,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",22.6456729341298,"fb",58,"low"
"2110",131255,2010-02-28,10.85,"Wearable AUSG with Calorie Counter","Medical",22.6456729341298,"fb",58,"low"
"2111",131261,2009-11-11,2.51,"Step and Distance Pedometer TL Pro","Industrial",42.1398634861689,"fb",48,"mid"
"2112",131262,2009-11-11,8.09,"Biking Tracker U Pro with MP3 Player","Pets and Animals",27.9406052788254,"fb",53,"low"
"2113",131396,2009-11-11,21.5,"Wearable Transmitter KR","Lifestyle",43.7408562477212,"google",42,"low"
"2114",131396,2009-12-11,98.83,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",43.7408562477212,"google",42,"low"
"2115",131396,2009-12-31,64.75,"Action Camera Pro","Lifestyle",43.7408562477212,"google",42,"low"
"2116",131396,2010-01-07,108.0585,"Strapless Heart Rate Monitor","Medical",43.7408562477212,"google",42,"low"
"2117",131396,2010-03-05,95.75,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",43.7408562477212,"google",42,"low"
"2118",131441,2009-11-11,29.94,"Microcontroller ES","Fitness",16.4139386671595,"fb",60,"low"
"2119",131471,2009-11-11,4.29,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",22.8676142657641,"fb",19,"mid"
"2120",131471,2009-12-30,13.76,"Wearable AUSG with Calorie Counter","Medical",22.8676142657641,"fb",19,"mid"
"2121",131498,2009-11-11,17.84,"Step and Distance Pedometer TL Pro","Industrial",47.2015984803438,"fb",28,"low"
"2122",131498,2009-12-30,51.4602,"Biking Tracker U Pro with MP3 Player","Pets and Animals",47.2015984803438,"fb",28,"low"
"2123",131498,2010-02-10,8.91,"Wearable Transmitter KR","Lifestyle",47.2015984803438,"fb",28,"low"
"2124",131512,2009-11-11,4.57,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",9.01519078458659,"google",67,"low"
"2125",131512,2010-01-08,19.5315,"Action Camera Pro","Lifestyle",9.01519078458659,"google",67,"low"
"2126",131512,2010-01-14,22,"Strapless Heart Rate Monitor","Medical",9.01519078458659,"google",67,"low"
"2127",131512,2010-01-14,4.49,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",9.01519078458659,"google",67,"low"
"2128",131512,2010-01-20,25.1,"Microcontroller ES","Fitness",9.01519078458659,"google",67,"low"
"2129",131512,2010-01-27,43.6027,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",9.01519078458659,"google",67,"low"
"2130",131512,2010-01-27,3.58,"Wearable AUSG with Calorie Counter","Medical",9.01519078458659,"google",67,"low"
"2131",131512,2010-02-04,46.545,"Step and Distance Pedometer TL Pro","Industrial",9.01519078458659,"google",67,"low"
"2132",131512,2010-02-11,29.29,"Biking Tracker U Pro with MP3 Player","Pets and Animals",9.01519078458659,"google",67,"low"
"2133",131512,2010-02-19,29.155,"Wearable Transmitter KR","Lifestyle",9.01519078458659,"google",67,"low"
"2134",131512,2010-02-25,11.59,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",9.01519078458659,"google",67,"low"
"2135",131512,2010-03-04,17.58,"Action Camera Pro","Lifestyle",9.01519078458659,"google",67,"low"
"2136",131524,2009-11-11,9.47,"Strapless Heart Rate Monitor","Medical",24.7801917749457,"fb",58,"low"
"2137",131540,2009-11-11,37.1538,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",21.3595245345496,"fb",32,"mid"
"2138",131563,2009-11-12,27.6575,"Microcontroller ES","Fitness",3.05155884753913,"google",66,"low"
"2139",131563,2009-12-04,41.53,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",3.05155884753913,"google",66,"low"
"2140",131563,2009-12-17,29.71,"Wearable AUSG with Calorie Counter","Medical",3.05155884753913,"google",66,"low"
"2141",131620,2009-11-11,10.23,"Step and Distance Pedometer TL Pro","Industrial",30.9412768932525,"fb",38,"high"
"2142",131626,2009-11-12,223.66,"Biking Tracker U Pro with MP3 Player","Pets and Animals",48.2676834890153,"fb",26,"low"
"2143",131626,2009-12-10,98.62,"Wearable Transmitter KR","Lifestyle",48.2676834890153,"fb",26,"low"
"2144",131626,2009-12-17,79.79,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",48.2676834890153,"fb",26,"low"
"2145",131626,2009-12-24,96.08,"Action Camera Pro","Lifestyle",48.2676834890153,"fb",26,"low"
"2146",131626,2010-01-08,85.53,"Strapless Heart Rate Monitor","Medical",48.2676834890153,"fb",26,"low"
"2147",131626,2010-01-16,71.9312,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",48.2676834890153,"fb",26,"low"
"2148",131742,2009-11-11,2.62,"Microcontroller ES","Fitness",49.5789882466197,"google",40,"low"
"2149",131750,2009-11-11,4.67,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",48.4422587212175,"google",19,"high"
"2150",131763,2009-11-30,74.2802,"Wearable AUSG with Calorie Counter","Medical",5.36382968490943,"fb",20,"mid"
"2151",131763,2009-12-09,53.38,"Step and Distance Pedometer TL Pro","Industrial",5.36382968490943,"fb",20,"mid"
"2152",131763,2009-12-18,54.62,"Biking Tracker U Pro with MP3 Player","Pets and Animals",5.36382968490943,"fb",20,"mid"
"2153",131763,2009-12-21,120.9652,"Wearable Transmitter KR","Lifestyle",5.36382968490943,"fb",20,"mid"
"2154",131763,2009-12-31,56.3752,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",5.36382968490943,"fb",20,"mid"
"2155",131763,2010-01-19,69.93,"Action Camera Pro","Lifestyle",5.36382968490943,"fb",20,"mid"
"2156",131763,2010-01-19,118.75,"Strapless Heart Rate Monitor","Medical",5.36382968490943,"fb",20,"mid"
"2157",131795,2009-11-12,56.67,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",18.0499913154636,"fb",19,"low"
"2158",131808,2009-11-11,49.4128,"Microcontroller ES","Fitness",42.9481745993253,"fb",60,"low"
"2159",131808,2009-11-22,42.3,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",42.9481745993253,"fb",60,"low"
"2160",131892,2009-11-12,83.27,"Wearable AUSG with Calorie Counter","Medical",17.6151758090127,"google",25,"low"
"2161",131892,2009-11-20,95.5628,"Step and Distance Pedometer TL Pro","Industrial",17.6151758090127,"google",25,"low"
"2162",131905,2009-11-12,33.46,"Biking Tracker U Pro with MP3 Player","Pets and Animals",24.2622051686049,"fb",54,"low"
"2163",131905,2009-12-03,27.01,"Wearable Transmitter KR","Lifestyle",24.2622051686049,"fb",54,"low"
"2164",131930,2009-11-12,22.07,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",48.7419191282243,"google",38,"low"
"2165",131961,2009-11-12,31.22,"Action Camera Pro","Lifestyle",38.5460653095506,"fb",64,"low"
"2166",132008,2009-11-12,15.1337,"Strapless Heart Rate Monitor","Medical",11.8185390373692,"fb",30,"low"
"2167",132016,2009-11-16,44.36,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",12.7088794105221,"fb",70,"low"
"2168",132072,2009-11-12,74.26,"Microcontroller ES","Fitness",1.49599016201682,"fb",38,"high"
"2169",132072,2009-12-30,72.1495,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",1.49599016201682,"fb",38,"high"
"2170",132072,2010-02-17,127.6642,"Wearable AUSG with Calorie Counter","Medical",1.49599016201682,"fb",38,"high"
"2171",132072,2010-02-23,82.61,"Step and Distance Pedometer TL Pro","Industrial",1.49599016201682,"fb",38,"high"
"2172",132072,2010-03-05,99.32,"Biking Tracker U Pro with MP3 Player","Pets and Animals",1.49599016201682,"fb",38,"high"
"2173",132301,2009-11-12,18.53,"Wearable Transmitter KR","Lifestyle",15.0557767865248,"google",20,"low"
"2174",132490,2009-11-13,114.1752,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",46.0239106896333,"google",68,"mid"
"2175",132591,2009-11-23,56.31,"Action Camera Pro","Lifestyle",38.8409636903089,"google",40,"mid"
"2176",132591,2010-02-15,35.28,"Strapless Heart Rate Monitor","Medical",38.8409636903089,"google",40,"mid"
"2177",133498,2009-11-13,41.59,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",18.4329861835577,"fb",19,"low"
"2178",133498,2009-12-21,83.46,"Microcontroller ES","Fitness",18.4329861835577,"fb",19,"low"
"2179",133525,2009-12-01,129.4,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",13.2172908077482,"fb",53,"mid"
"2180",133525,2009-12-16,89.8327,"Wearable AUSG with Calorie Counter","Medical",13.2172908077482,"fb",53,"mid"
"2181",133525,2010-01-13,115.1867,"Step and Distance Pedometer TL Pro","Industrial",13.2172908077482,"fb",53,"mid"
"2182",133525,2010-01-20,79.6578,"Biking Tracker U Pro with MP3 Player","Pets and Animals",13.2172908077482,"fb",53,"mid"
"2183",133525,2010-02-03,58.955,"Wearable Transmitter KR","Lifestyle",13.2172908077482,"fb",53,"mid"
"2184",133525,2010-02-18,41.03,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",13.2172908077482,"fb",53,"mid"
"2185",133525,2010-02-24,115.907,"Action Camera Pro","Lifestyle",13.2172908077482,"fb",53,"mid"
"2186",133525,2010-03-03,146.53,"Strapless Heart Rate Monitor","Medical",13.2172908077482,"fb",53,"mid"
"2187",133686,2009-11-19,61.54,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",36.6557369360235,"google",68,"low"
"2188",134462,2009-11-14,126.05,"Microcontroller ES","Fitness",7.00640311348252,"fb",48,"mid"
"2189",134462,2009-11-15,12.73,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",7.00640311348252,"fb",48,"mid"
"2190",134462,2009-11-22,83.1077,"Wearable AUSG with Calorie Counter","Medical",7.00640311348252,"fb",48,"mid"
"2191",134462,2009-11-29,81.9828,"Step and Distance Pedometer TL Pro","Industrial",7.00640311348252,"fb",48,"mid"
"2192",134462,2009-11-29,11.08,"Biking Tracker U Pro with MP3 Player","Pets and Animals",7.00640311348252,"fb",48,"mid"
"2193",134462,2009-12-06,83.814,"Wearable Transmitter KR","Lifestyle",7.00640311348252,"fb",48,"mid"
"2194",134462,2009-12-08,6.14,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",7.00640311348252,"fb",48,"mid"
"2195",134462,2009-12-13,142.1248,"Action Camera Pro","Lifestyle",7.00640311348252,"fb",48,"mid"
"2196",134462,2009-12-20,122.4874,"Strapless Heart Rate Monitor","Medical",7.00640311348252,"fb",48,"mid"
"2197",134462,2009-12-28,53.314,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",7.00640311348252,"fb",48,"mid"
"2198",134462,2009-12-28,17.3277,"Microcontroller ES","Fitness",7.00640311348252,"fb",48,"mid"
"2199",134462,2010-01-03,61.97,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",7.00640311348252,"fb",48,"mid"
"2200",134462,2010-01-10,44.37,"Wearable AUSG with Calorie Counter","Medical",7.00640311348252,"fb",48,"mid"
"2201",134462,2010-01-11,18.78,"Step and Distance Pedometer TL Pro","Industrial",7.00640311348252,"fb",48,"mid"
"2202",134462,2010-01-18,88.5802,"Biking Tracker U Pro with MP3 Player","Pets and Animals",7.00640311348252,"fb",48,"mid"
"2203",134462,2010-01-24,98.0052,"Wearable Transmitter KR","Lifestyle",7.00640311348252,"fb",48,"mid"
"2204",134462,2010-01-31,92.0212,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",7.00640311348252,"fb",48,"mid"
"2205",134462,2010-02-01,19.266,"Action Camera Pro","Lifestyle",7.00640311348252,"fb",48,"mid"
"2206",134462,2010-02-08,65.627,"Strapless Heart Rate Monitor","Medical",7.00640311348252,"fb",48,"mid"
"2207",134462,2010-02-14,62.0775,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",7.00640311348252,"fb",48,"mid"
"2208",134462,2010-02-20,62.5,"Microcontroller ES","Fitness",7.00640311348252,"fb",48,"mid"
"2209",134462,2010-02-28,85.6102,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",7.00640311348252,"fb",48,"mid"
"2210",134462,2010-03-06,82.18,"Wearable AUSG with Calorie Counter","Medical",7.00640311348252,"fb",48,"mid"
"2211",134462,2010-03-08,25.49,"Step and Distance Pedometer TL Pro","Industrial",7.00640311348252,"fb",48,"mid"
"2212",134501,2009-11-14,17.16,"Biking Tracker U Pro with MP3 Player","Pets and Animals",44.1973354637157,"fb",35,"mid"
"2213",134646,2010-01-18,29.0852,"Wearable Transmitter KR","Lifestyle",27.8180802965071,"google",48,"low"
"2214",134646,2010-01-28,140.47,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",27.8180802965071,"google",48,"low"
"2215",134646,2010-01-29,23.2212,"Action Camera Pro","Lifestyle",27.8180802965071,"google",48,"low"
"2216",134646,2010-02-02,129.4345,"Strapless Heart Rate Monitor","Medical",27.8180802965071,"google",48,"low"
"2217",134646,2010-02-04,45.13,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",27.8180802965071,"google",48,"low"
"2218",134646,2010-02-05,17.96,"Microcontroller ES","Fitness",27.8180802965071,"google",48,"low"
"2219",134646,2010-02-10,69.82,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",27.8180802965071,"google",48,"low"
"2220",134646,2010-02-24,89.9,"Wearable AUSG with Calorie Counter","Medical",27.8180802965071,"google",48,"low"
"2221",134646,2010-03-01,89.1098,"Step and Distance Pedometer TL Pro","Industrial",27.8180802965071,"google",48,"low"
"2222",134646,2010-03-06,34.58,"Biking Tracker U Pro with MP3 Player","Pets and Animals",27.8180802965071,"google",48,"low"
"2223",134975,2010-03-01,18.16,"Wearable Transmitter KR","Lifestyle",8.98266845545731,"fb",68,"low"
"2224",135070,2009-11-17,23.12,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",11.7008966826834,"fb",52,"high"
"2225",135293,2009-11-30,95.8075,"Action Camera Pro","Lifestyle",37.8848218512721,"google",56,"low"
"2226",135473,2009-11-15,55.2212,"Strapless Heart Rate Monitor","Medical",5.00336921564303,"fb",47,"low"
"2227",135485,2009-11-15,20.29,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",48.5176941852551,"fb",28,"low"
"2228",135487,2009-11-15,83.1,"Microcontroller ES","Fitness",36.8453344390728,"fb",34,"low"
"2229",135487,2009-11-19,100.8442,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",36.8453344390728,"fb",34,"low"
"2230",135487,2009-11-22,115.0525,"Wearable AUSG with Calorie Counter","Medical",36.8453344390728,"fb",34,"low"
"2231",135487,2009-11-30,67.1175,"Step and Distance Pedometer TL Pro","Industrial",36.8453344390728,"fb",34,"low"
"2232",135487,2009-12-07,146.3835,"Biking Tracker U Pro with MP3 Player","Pets and Animals",36.8453344390728,"fb",34,"low"
"2233",135487,2009-12-14,117.5498,"Wearable Transmitter KR","Lifestyle",36.8453344390728,"fb",34,"low"
"2234",135487,2009-12-29,166.3232,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",36.8453344390728,"fb",34,"low"
"2235",135487,2010-01-12,155.0032,"Action Camera Pro","Lifestyle",36.8453344390728,"fb",34,"low"
"2236",135487,2010-01-18,148.7185,"Strapless Heart Rate Monitor","Medical",36.8453344390728,"fb",34,"low"
"2237",135487,2010-01-25,122.1254,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",36.8453344390728,"fb",34,"low"
"2238",135487,2010-03-03,168.05,"Microcontroller ES","Fitness",36.8453344390728,"fb",34,"low"
"2239",135551,2009-11-15,22.28,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",41.7001226493157,"google",68,"low"
"2240",135602,2009-11-15,37.49,"Wearable AUSG with Calorie Counter","Medical",44.5591225139797,"fb",70,"low"
"2241",135602,2009-11-30,20.2,"Step and Distance Pedometer TL Pro","Industrial",44.5591225139797,"fb",70,"low"
"2242",135602,2009-12-28,49.6,"Biking Tracker U Pro with MP3 Player","Pets and Animals",44.5591225139797,"fb",70,"low"
"2243",135602,2010-01-11,34.0202,"Wearable Transmitter KR","Lifestyle",44.5591225139797,"fb",70,"low"
"2244",135602,2010-03-01,29.5402,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",44.5591225139797,"fb",70,"low"
"2245",135615,2009-11-15,23.73,"Action Camera Pro","Lifestyle",43.9270393773913,"fb",45,"low"
"2246",135619,2009-11-15,11.92,"Strapless Heart Rate Monitor","Medical",40.6549693450797,"fb",39,"low"
"2247",135774,2009-11-16,43.15,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",37.9022334350739,"fb",21,"low"
"2248",135796,2009-11-16,48.35,"Microcontroller ES","Fitness",40.8647285222542,"fb",23,"low"
"2249",135796,2009-12-04,56.389,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",40.8647285222542,"fb",23,"low"
"2250",135796,2009-12-07,10.3355,"Wearable AUSG with Calorie Counter","Medical",40.8647285222542,"fb",23,"low"
"2251",135796,2010-02-07,31.52,"Step and Distance Pedometer TL Pro","Industrial",40.8647285222542,"fb",23,"low"
"2252",135847,2009-11-16,9.17,"Biking Tracker U Pro with MP3 Player","Pets and Animals",31.7790465743747,"fb",21,"low"
"2253",135847,2009-11-22,16.15,"Wearable Transmitter KR","Lifestyle",31.7790465743747,"fb",21,"low"
"2254",135847,2009-12-06,14.29,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",31.7790465743747,"fb",21,"low"
"2255",135847,2010-01-16,25.41,"Action Camera Pro","Lifestyle",31.7790465743747,"fb",21,"low"
"2256",135847,2010-01-28,2.99,"Strapless Heart Rate Monitor","Medical",31.7790465743747,"fb",21,"low"
"2257",135847,2010-01-28,22.9802,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",31.7790465743747,"fb",21,"low"
"2258",135847,2010-02-04,70.8675,"Microcontroller ES","Fitness",31.7790465743747,"fb",21,"low"
"2259",135847,2010-02-08,44.41,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",31.7790465743747,"fb",21,"low"
"2260",135847,2010-02-14,12.88,"Wearable AUSG with Calorie Counter","Medical",31.7790465743747,"fb",21,"low"
"2261",135847,2010-02-21,33.665,"Step and Distance Pedometer TL Pro","Industrial",31.7790465743747,"fb",21,"low"
"2262",135847,2010-02-26,17.9095,"Biking Tracker U Pro with MP3 Player","Pets and Animals",31.7790465743747,"fb",21,"low"
"2263",135874,2010-02-15,49.66,"Wearable Transmitter KR","Lifestyle",20.5979445695411,"fb",41,"high"
"2264",135877,2009-11-16,60.5828,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",34.5881385835819,"fb",34,"low"
"2265",136548,2009-11-16,119.3667,"Action Camera Pro","Lifestyle",15.4442505466286,"fb",63,"mid"
"2266",136548,2009-12-02,25.0977,"Strapless Heart Rate Monitor","Medical",15.4442505466286,"fb",63,"mid"
"2267",136548,2009-12-07,38.14,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",15.4442505466286,"fb",63,"mid"
"2268",136548,2009-12-17,110.5587,"Microcontroller ES","Fitness",15.4442505466286,"fb",63,"mid"
"2269",136548,2010-01-26,110.856,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",15.4442505466286,"fb",63,"mid"
"2270",136548,2010-02-04,81.4457,"Wearable AUSG with Calorie Counter","Medical",15.4442505466286,"fb",63,"mid"
"2271",136548,2010-02-05,81.31,"Step and Distance Pedometer TL Pro","Industrial",15.4442505466286,"fb",63,"mid"
"2272",136879,2009-11-24,232.1315,"Biking Tracker U Pro with MP3 Player","Pets and Animals",31.7397762378678,"fb",66,"mid"
"2273",136879,2009-12-01,256.73,"Wearable Transmitter KR","Lifestyle",31.7397762378678,"fb",66,"mid"
"2274",136879,2009-12-08,121.1252,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",31.7397762378678,"fb",66,"mid"
"2275",136879,2009-12-15,192.3055,"Action Camera Pro","Lifestyle",31.7397762378678,"fb",66,"mid"
"2276",136879,2009-12-22,350.5324,"Strapless Heart Rate Monitor","Medical",31.7397762378678,"fb",66,"mid"
"2277",136879,2009-12-30,199.7698,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",31.7397762378678,"fb",66,"mid"
"2278",136879,2010-01-05,176.1127,"Microcontroller ES","Fitness",31.7397762378678,"fb",66,"mid"
"2279",136879,2010-01-13,231.8135,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",31.7397762378678,"fb",66,"mid"
"2280",136879,2010-01-21,284.71,"Wearable AUSG with Calorie Counter","Medical",31.7397762378678,"fb",66,"mid"
"2281",136879,2010-01-28,285.1947,"Step and Distance Pedometer TL Pro","Industrial",31.7397762378678,"fb",66,"mid"
"2282",136879,2010-02-03,303.2022,"Biking Tracker U Pro with MP3 Player","Pets and Animals",31.7397762378678,"fb",66,"mid"
"2283",136879,2010-02-10,303.721,"Wearable Transmitter KR","Lifestyle",31.7397762378678,"fb",66,"mid"
"2284",136879,2010-02-17,172.04,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",31.7397762378678,"fb",66,"mid"
"2285",136879,2010-02-24,314.6425,"Action Camera Pro","Lifestyle",31.7397762378678,"fb",66,"mid"
"2286",136879,2010-03-03,191.6572,"Strapless Heart Rate Monitor","Medical",31.7397762378678,"fb",66,"mid"
"2287",136891,2009-11-16,29.14,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",31.3176334942691,"fb",43,"low"
"2288",136891,2010-01-04,117.92,"Microcontroller ES","Fitness",31.3176334942691,"fb",43,"low"
"2289",136891,2010-01-11,71.71,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",31.3176334942691,"fb",43,"low"
"2290",136891,2010-01-15,35.42,"Wearable AUSG with Calorie Counter","Medical",31.3176334942691,"fb",43,"low"
"2291",136891,2010-02-01,19.53,"Step and Distance Pedometer TL Pro","Industrial",31.3176334942691,"fb",43,"low"
"2292",136891,2010-02-09,23.65,"Biking Tracker U Pro with MP3 Player","Pets and Animals",31.3176334942691,"fb",43,"low"
"2293",136891,2010-02-22,11.81,"Wearable Transmitter KR","Lifestyle",31.3176334942691,"fb",43,"low"
"2294",136891,2010-03-01,58.3502,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",31.3176334942691,"fb",43,"low"
"2295",136891,2010-03-08,46.29,"Action Camera Pro","Lifestyle",31.3176334942691,"fb",43,"low"
"2296",137941,2009-11-17,8.17,"Strapless Heart Rate Monitor","Medical",25.3507619993761,"google",37,"low"
"2297",137966,2009-11-17,60.91,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",4.78501549852081,"fb",47,"low"
"2298",137966,2010-02-27,94.63,"Microcontroller ES","Fitness",4.78501549852081,"fb",47,"low"
"2299",138183,2009-11-17,22.5,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",47.4556584099773,"google",33,"low"
"2300",138203,2009-11-22,52.5987,"Wearable AUSG with Calorie Counter","Medical",16.7983596343547,"fb",32,"low"
"2301",138203,2009-11-24,15.017,"Step and Distance Pedometer TL Pro","Industrial",16.7983596343547,"fb",32,"low"
"2302",138348,2009-11-17,54.6,"Biking Tracker U Pro with MP3 Player","Pets and Animals",21.6023692656308,"google",29,"low"
"2303",138901,2009-11-18,7.57,"Wearable Transmitter KR","Lifestyle",43.7297025877051,"fb",44,"mid"
"2304",139805,2010-01-21,29.243,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",5.00271645537578,"fb",64,"mid"
"2305",139805,2010-01-28,141.13,"Action Camera Pro","Lifestyle",5.00271645537578,"fb",64,"mid"
"2306",139805,2010-02-12,152.3397,"Strapless Heart Rate Monitor","Medical",5.00271645537578,"fb",64,"mid"
"2307",139805,2010-02-15,67.0652,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",5.00271645537578,"fb",64,"mid"
"2308",139805,2010-02-28,78.243,"Microcontroller ES","Fitness",5.00271645537578,"fb",64,"mid"
"2309",140781,2009-11-18,112.69,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",40.0185476390179,"fb",23,"low"
"2310",140781,2009-11-18,42.65,"Wearable AUSG with Calorie Counter","Medical",40.0185476390179,"fb",23,"low"
"2311",141079,2009-11-18,160.211,"Step and Distance Pedometer TL Pro","Industrial",44.5452735254075,"google",50,"mid"
"2312",143954,2010-01-08,7.96,"Biking Tracker U Pro with MP3 Player","Pets and Animals",25.0411196744535,"fb",37,"high"
"2313",147357,2009-11-20,106.31,"Wearable Transmitter KR","Lifestyle",12.8405798866879,"fb",45,"low"
"2314",147680,2009-11-20,2.99,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",33.2759776257444,"google",65,"low"
"2315",147680,2010-02-02,28.87,"Action Camera Pro","Lifestyle",33.2759776257444,"google",65,"low"
"2316",147680,2010-02-02,2.36,"Strapless Heart Rate Monitor","Medical",33.2759776257444,"google",65,"low"
"2317",147838,2009-11-20,75.0177,"Action Camera RE Pro with Wi-Fi and GPS","Entertainment",30.987467440078,"fb",41,"low"
"2318",147838,2009-12-28,133.297,"Microcontroller ES","Fitness",30.987467440078,"fb",41,"low"
"2319",147838,2010-02-08,14.6158,"Microcontroller OGBE with Wi-Fi and GPS","Awesome",30.987467440078,"fb",41,"low"
"2320",150877,2009-11-21,51.7,"Wearable AUSG with Calorie Counter","Medical",31.1385701815598,"fb",21,"low"
"2321",150877,2009-11-22,59.68,"Step and Distance Pedometer TL Pro","Industrial",31.1385701815598,"fb",21,"low"
"2322",150877,2010-01-26,72.4387,"Biking Tracker U Pro with MP3 Player","Pets and Animals",31.1385701815598,"fb",21,"low"
"2323",151959,2010-01-07,83.91,"Wearable Transmitter KR","Lifestyle",40.5951968075242,"google",55,"low"
"2324",151959,2010-01-21,78.5228,"Multifunction Tracker MG Pro with heart rate sensor","Lifestyle",40.5951968075242,"google",55,"low"
