orderTimestamp,customerId,amountSpent,productName,productCategory
2010-01-28,134646,140.47,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-29,134646,23.2212,Action Camera Pro,Lifestyle
2010-02-02,134646,129.4345,Strapless Heart Rate Monitor,Medical
2010-02-04,134646,45.13,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-05,134646,17.96,Microcontroller ES,Fitness
2010-02-10,134646,69.82,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-24,134646,89.9,Wearable AUSG with Calorie Counter,Medical
2010-03-01,134646,89.1098,Step and Distance Pedometer TL Pro,Industrial
2010-03-06,134646,34.58,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-03-01,134975,18.16,Wearable Transmitter KR,Lifestyle
2009-11-17,135070,23.12,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-30,135293,95.8075,Action Camera Pro,Lifestyle
2009-11-15,135473,55.2212,Strapless Heart Rate Monitor,Medical
2009-11-15,135485,20.29,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-15,135487,83.1,Microcontroller ES,Fitness
2009-11-19,135487,100.8442,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-22,135487,115.0525,Wearable AUSG with Calorie Counter,Medical
2009-11-30,135487,67.1175,Step and Distance Pedometer TL Pro,Industrial
2009-12-07,135487,146.3835,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-14,135487,117.5498,Wearable Transmitter KR,Lifestyle
2009-12-29,135487,166.3232,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-12,135487,155.0032,Action Camera Pro,Lifestyle
2010-01-18,135487,148.7185,Strapless Heart Rate Monitor,Medical
2010-01-25,135487,122.1254,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-03-03,135487,168.05,Microcontroller ES,Fitness
2009-11-15,135551,22.28,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-15,135602,37.49,Wearable AUSG with Calorie Counter,Medical
2009-11-30,135602,20.2,Step and Distance Pedometer TL Pro,Industrial
2009-12-28,135602,49.6,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-11,135602,34.0202,Wearable Transmitter KR,Lifestyle
2010-03-01,135602,29.5402,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-15,135615,23.73,Action Camera Pro,Lifestyle
2009-11-15,135619,11.92,Strapless Heart Rate Monitor,Medical
2009-11-16,135774,43.15,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-16,135796,48.35,Microcontroller ES,Fitness
2009-12-04,135796,56.389,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-07,135796,10.3355,Wearable AUSG with Calorie Counter,Medical
2010-02-07,135796,31.52,Step and Distance Pedometer TL Pro,Industrial
2009-11-16,135847,9.17,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-11-22,135847,16.15,Wearable Transmitter KR,Lifestyle
2009-12-06,135847,14.29,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-16,135847,25.41,Action Camera Pro,Lifestyle
2010-01-28,135847,2.99,Strapless Heart Rate Monitor,Medical
2010-01-28,135847,22.9802,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-04,135847,70.8675,Microcontroller ES,Fitness
2010-02-08,135847,44.41,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-14,135847,12.88,Wearable AUSG with Calorie Counter,Medical
2010-02-21,135847,33.665,Step and Distance Pedometer TL Pro,Industrial
2010-02-26,135847,17.9095,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-15,135874,49.66,Wearable Transmitter KR,Lifestyle
2009-11-16,135877,60.5828,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-11-16,136548,119.3667,Action Camera Pro,Lifestyle
2009-12-02,136548,25.0977,Strapless Heart Rate Monitor,Medical
2009-12-07,136548,38.14,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-17,136548,110.5587,Microcontroller ES,Fitness
2010-01-26,136548,110.856,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-04,136548,81.4457,Wearable AUSG with Calorie Counter,Medical
2010-02-05,136548,81.31,Step and Distance Pedometer TL Pro,Industrial
2009-11-24,136879,232.1315,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-01,136879,256.73,Wearable Transmitter KR,Lifestyle
2009-12-08,136879,121.1252,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-15,136879,192.3055,Action Camera Pro,Lifestyle
2009-12-22,136879,350.5324,Strapless Heart Rate Monitor,Medical
2009-12-30,136879,199.7698,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-05,136879,176.1127,Microcontroller ES,Fitness
2010-01-13,136879,231.8135,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-21,136879,284.71,Wearable AUSG with Calorie Counter,Medical
2010-01-28,136879,285.1947,Step and Distance Pedometer TL Pro,Industrial
2010-02-03,136879,303.2022,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-10,136879,303.721,Wearable Transmitter KR,Lifestyle
2010-02-17,136879,172.04,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-24,136879,314.6425,Action Camera Pro,Lifestyle
2010-03-03,136879,191.6572,Strapless Heart Rate Monitor,Medical
2009-11-16,136891,29.14,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-04,136891,117.92,Microcontroller ES,Fitness
2010-01-11,136891,71.71,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-15,136891,35.42,Wearable AUSG with Calorie Counter,Medical
2010-02-01,136891,19.53,Step and Distance Pedometer TL Pro,Industrial
2010-02-09,136891,23.65,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-22,136891,11.81,Wearable Transmitter KR,Lifestyle
2010-03-01,136891,58.3502,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-03-08,136891,46.29,Action Camera Pro,Lifestyle
2009-11-17,137941,8.17,Strapless Heart Rate Monitor,Medical
2009-11-17,137966,60.91,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-27,137966,94.63,Microcontroller ES,Fitness
2009-11-17,138183,22.5,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-22,138203,52.5987,Wearable AUSG with Calorie Counter,Medical
2009-11-24,138203,15.017,Step and Distance Pedometer TL Pro,Industrial
2009-11-17,138348,54.6,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-11-18,138901,7.57,Wearable Transmitter KR,Lifestyle
2010-01-21,139805,29.243,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-28,139805,141.13,Action Camera Pro,Lifestyle
2010-02-12,139805,152.3397,Strapless Heart Rate Monitor,Medical
2010-02-15,139805,67.0652,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-28,139805,78.243,Microcontroller ES,Fitness
2009-11-18,140781,112.69,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-18,140781,42.65,Wearable AUSG with Calorie Counter,Medical
2009-11-18,141079,160.211,Step and Distance Pedometer TL Pro,Industrial
2010-01-08,143954,7.96,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-11-20,147357,106.31,Wearable Transmitter KR,Lifestyle
2009-11-20,147680,2.99,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-02,147680,28.87,Action Camera Pro,Lifestyle
2010-02-02,147680,2.36,Strapless Heart Rate Monitor,Medical
2009-11-20,147838,75.0177,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-28,147838,133.297,Microcontroller ES,Fitness
2010-02-08,147838,14.6158,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-11-21,150877,51.7,Wearable AUSG with Calorie Counter,Medical
2009-11-22,150877,59.68,Step and Distance Pedometer TL Pro,Industrial
2010-01-26,150877,72.4387,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-07,151959,83.91,Wearable Transmitter KR,Lifestyle
2010-01-21,151959,78.5228,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-29,151959,58.2822,Action Camera Pro,Lifestyle
2010-03-03,151959,64.68,Strapless Heart Rate Monitor,Medical
2009-11-22,152287,27.6105,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-23,152287,3.75,Microcontroller ES,Fitness
2009-12-07,152287,8.6962,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-08,152441,65.5772,Wearable AUSG with Calorie Counter,Medical
2009-11-23,153501,167.2454,Step and Distance Pedometer TL Pro,Industrial
2009-12-02,153501,100.094,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-02,153501,34.63,Wearable Transmitter KR,Lifestyle
2009-12-08,153501,152.2977,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-15,153501,83.11,Action Camera Pro,Lifestyle
2010-01-06,153501,149.4352,Strapless Heart Rate Monitor,Medical
2010-01-27,153501,186.2612,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-29,154853,15.1,Microcontroller ES,Fitness
2009-11-29,163430,30.84,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-07,163430,21.9925,Wearable AUSG with Calorie Counter,Medical
2010-01-17,163430,40.97,Step and Distance Pedometer TL Pro,Industrial
2010-01-25,163430,20.24,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-31,163430,18.59,Wearable Transmitter KR,Lifestyle
2010-02-19,163430,42.62,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-03-01,163430,13.55,Action Camera Pro,Lifestyle
2010-03-08,163430,13.8,Strapless Heart Rate Monitor,Medical
2009-11-30,163697,22.625,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-11-30,164188,50.51,Microcontroller ES,Fitness
2009-12-07,164188,36.96,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-09,164188,61.72,Wearable AUSG with Calorie Counter,Medical
2009-11-30,164894,86.3178,Step and Distance Pedometer TL Pro,Industrial
2009-12-01,166847,47.9835,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-03,166847,14.04,Wearable Transmitter KR,Lifestyle
2009-12-29,166847,37.8682,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-22,166847,24.0375,Action Camera Pro,Lifestyle
2010-03-02,166847,29.29,Strapless Heart Rate Monitor,Medical
2009-12-02,168030,95,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-02,168652,44.15,Microcontroller ES,Fitness
2009-12-03,168756,54.62,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-13,168756,67.9702,Wearable AUSG with Calorie Counter,Medical
2009-12-26,168756,46.0092,Step and Distance Pedometer TL Pro,Industrial
2010-02-14,168756,45.87,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-03-01,168756,50.9,Wearable Transmitter KR,Lifestyle
2009-12-05,168850,96.17,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-07,168865,132.8092,Action Camera Pro,Lifestyle
2009-12-14,168865,89.6322,Strapless Heart Rate Monitor,Medical
2010-01-04,168865,79.9252,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-15,168865,112.6018,Microcontroller ES,Fitness
2009-12-06,169008,54.72,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-14,169008,12.54,Wearable AUSG with Calorie Counter,Medical
2010-01-18,169008,17.03,Step and Distance Pedometer TL Pro,Industrial
2010-01-30,169008,17.34,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-07,169008,22.7,Wearable Transmitter KR,Lifestyle
2010-02-14,169008,14.89,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-03,169347,12.03,Action Camera Pro,Lifestyle
2009-12-03,170460,21.44,Strapless Heart Rate Monitor,Medical
2009-12-30,170460,35.6902,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-03,170690,18.415,Microcontroller ES,Fitness
2009-12-04,171080,32.8,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-07,173006,67.6325,Wearable AUSG with Calorie Counter,Medical
2009-12-04,173141,10.58,Step and Distance Pedometer TL Pro,Industrial
2009-12-06,177092,11.04,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-06,177820,52.04,Wearable Transmitter KR,Lifestyle
2009-12-20,177820,112.2977,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-04,177820,30.086,Action Camera Pro,Lifestyle
2009-12-06,177830,130.44,Strapless Heart Rate Monitor,Medical
2009-12-14,177830,89.6968,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-04,177830,231.496,Microcontroller ES,Fitness
2010-01-04,177830,14.095,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-19,177830,117.5775,Wearable AUSG with Calorie Counter,Medical
2010-01-19,177830,47.7,Step and Distance Pedometer TL Pro,Industrial
2010-01-26,177830,95,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-27,177830,134.14,Wearable Transmitter KR,Lifestyle
2010-02-10,177830,51.655,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-17,177830,90.8302,Action Camera Pro,Lifestyle
2010-02-24,177830,115.0597,Strapless Heart Rate Monitor,Medical
2009-12-17,177888,70.89,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-29,177888,47.4882,Microcontroller ES,Fitness
2010-01-07,177888,25.9,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-14,177888,32.57,Wearable AUSG with Calorie Counter,Medical
2010-01-21,177888,35.44,Step and Distance Pedometer TL Pro,Industrial
2010-01-29,177888,13.46,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-12,177888,16.5,Wearable Transmitter KR,Lifestyle
2009-12-06,177890,11.2,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-07,177929,27.43,Action Camera Pro,Lifestyle
2010-02-21,177929,20.35,Strapless Heart Rate Monitor,Medical
2009-12-06,178147,16.1778,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-07,178253,8.439,Microcontroller ES,Fitness
2009-12-07,178266,20.33,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-07,178315,20.1545,Wearable AUSG with Calorie Counter,Medical
2009-12-15,178315,20.14,Step and Distance Pedometer TL Pro,Industrial
2009-12-07,178319,74.145,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-22,178319,90.65,Wearable Transmitter KR,Lifestyle
2009-12-07,178373,31.86,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-24,178713,30.5932,Action Camera Pro,Lifestyle
2010-02-01,178713,176.4675,Strapless Heart Rate Monitor,Medical
2010-03-04,178713,126.981,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-07,178719,5.99,Microcontroller ES,Fitness
2009-12-13,178719,5.99,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-04,178719,23.6,Wearable AUSG with Calorie Counter,Medical
2010-01-12,178719,7.63,Step and Distance Pedometer TL Pro,Industrial
2010-01-17,178719,5.7,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-03,178719,13.49,Wearable Transmitter KR,Lifestyle
2010-02-11,178719,2.92,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-03-08,178719,17.82,Action Camera Pro,Lifestyle
2009-12-07,178724,10.23,Strapless Heart Rate Monitor,Medical
2009-12-14,178735,116.8617,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-18,178748,4.081,Microcontroller ES,Fitness
2009-12-14,178762,54.0785,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-29,178762,218.5882,Wearable AUSG with Calorie Counter,Medical
2010-01-04,178762,193.8672,Step and Distance Pedometer TL Pro,Industrial
2010-01-11,178762,140.74,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-18,178762,182.2527,Wearable Transmitter KR,Lifestyle
2010-01-25,178762,142.9547,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-16,178762,184.0077,Action Camera Pro,Lifestyle
2010-02-24,178762,213.7187,Strapless Heart Rate Monitor,Medical
2009-12-08,178773,64.5577,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-05,178773,35.6365,Microcontroller ES,Fitness
2010-01-03,179082,120.17,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-08,180056,10.84,Wearable AUSG with Calorie Counter,Medical
2009-12-09,180839,56.27,Step and Distance Pedometer TL Pro,Industrial
2009-12-09,181222,45.44,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-16,181222,75.32,Wearable Transmitter KR,Lifestyle
2009-12-30,181222,56.0815,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-06,181222,83.419,Action Camera Pro,Lifestyle
2010-01-20,181222,44.3035,Strapless Heart Rate Monitor,Medical
2010-02-17,181222,118.634,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-24,181222,57.36,Microcontroller ES,Fitness
2010-03-03,181222,90.13,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-10,182300,7.36,Wearable AUSG with Calorie Counter,Medical
2009-12-10,182646,9.78,Step and Distance Pedometer TL Pro,Industrial
2009-12-10,182695,15.84,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-29,182695,13.59,Wearable Transmitter KR,Lifestyle
2010-02-05,182695,32.266,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-11,184243,102.8227,Action Camera Pro,Lifestyle
2009-12-21,184243,149.2885,Strapless Heart Rate Monitor,Medical
2010-02-04,184243,164.955,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-13,188649,24.6,Microcontroller ES,Fitness
2010-01-17,188649,22.29,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-03-08,188649,68.2752,Wearable AUSG with Calorie Counter,Medical
2009-12-13,189273,46.63,Step and Distance Pedometer TL Pro,Industrial
2010-01-11,189706,62.2,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-11,189706,57.8182,Wearable Transmitter KR,Lifestyle
2010-01-29,189706,90.8792,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-08,190148,57.906,Action Camera Pro,Lifestyle
2010-02-18,190148,88.27,Strapless Heart Rate Monitor,Medical
2010-02-25,190148,66.8887,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-03-04,190148,61.69,Microcontroller ES,Fitness
2010-01-03,190444,61.184,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-18,190444,46.6868,Wearable AUSG with Calorie Counter,Medical
2010-01-24,190444,68.8772,Step and Distance Pedometer TL Pro,Industrial
2010-02-21,190444,114.9302,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-03-01,190470,43.22,Wearable Transmitter KR,Lifestyle
2010-01-20,191636,57.594,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-15,192617,9.84,Action Camera Pro,Lifestyle
2010-02-04,192617,25.37,Strapless Heart Rate Monitor,Medical
2009-12-16,192833,65.23,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-11,192833,21.51,Microcontroller ES,Fitness
2009-12-15,193130,162.9037,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-18,193130,48.7085,Wearable AUSG with Calorie Counter,Medical
2009-12-15,193203,35.569,Step and Distance Pedometer TL Pro,Industrial
2009-12-30,193203,68.08,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-16,193372,13.68,Wearable Transmitter KR,Lifestyle
2009-12-17,195357,50.45,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-28,195392,27.59,Action Camera Pro,Lifestyle
2009-12-18,197382,11.25,Strapless Heart Rate Monitor,Medical
2009-12-22,203074,28.876,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2009-12-22,203074,95,Microcontroller ES,Fitness
2009-12-21,204098,103.298,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2009-12-22,204711,98.79,Wearable AUSG with Calorie Counter,Medical
2010-01-23,204711,159.7328,Step and Distance Pedometer TL Pro,Industrial
2009-12-22,204965,8.19,Biking Tracker U Pro with MP3 Player,Pets and Animals
2009-12-23,207644,135.95,Wearable Transmitter KR,Lifestyle
2009-12-23,209418,9,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-29,213237,24.0168,Action Camera Pro,Lifestyle
2009-12-30,219046,34.39,Strapless Heart Rate Monitor,Medical
2010-01-07,219046,40.31,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-13,219046,47.65,Microcontroller ES,Fitness
2010-01-21,219046,85.23,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-28,219046,15.5477,Wearable AUSG with Calorie Counter,Medical
2010-02-12,219046,38.17,Step and Distance Pedometer TL Pro,Industrial
2010-02-17,219046,52.7052,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-03-05,219046,126.0677,Wearable Transmitter KR,Lifestyle
2010-03-05,219046,5.08,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2009-12-28,221384,20.45,Action Camera Pro,Lifestyle
2010-01-05,221405,5.63,Strapless Heart Rate Monitor,Medical
2010-01-10,221405,10.51,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-31,221405,25.06,Microcontroller ES,Fitness
2010-02-09,221405,18.4,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-04,222278,39.54,Wearable AUSG with Calorie Counter,Medical
2010-01-11,222278,28.7,Step and Distance Pedometer TL Pro,Industrial
2010-01-31,222278,87.2602,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-08,222278,6.2488,Wearable Transmitter KR,Lifestyle
2010-02-15,222278,67.0835,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-05,225475,46.7177,Action Camera Pro,Lifestyle
2010-01-02,227868,68.02,Strapless Heart Rate Monitor,Medical
2010-01-04,229312,54.05,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-03,229312,49.8302,Microcontroller ES,Fitness
2010-03-03,229312,51.7,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-03,229411,109.86,Wearable AUSG with Calorie Counter,Medical
2010-01-03,229411,2.35,Step and Distance Pedometer TL Pro,Industrial
2010-01-11,229411,129.379,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-29,229411,96.9412,Wearable Transmitter KR,Lifestyle
2010-02-05,229411,105.735,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-03-05,229411,121.476,Action Camera Pro,Lifestyle
2010-01-03,229448,26.25,Strapless Heart Rate Monitor,Medical
2010-03-04,229448,21.65,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-04,230242,37.24,Microcontroller ES,Fitness
2010-01-11,230242,29.9,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-25,230242,50.1858,Wearable AUSG with Calorie Counter,Medical
2010-01-04,231090,72.9922,Step and Distance Pedometer TL Pro,Industrial
2010-01-11,231090,53.6937,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-14,231090,120.59,Wearable Transmitter KR,Lifestyle
2010-01-26,231090,34.85,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-01,231090,71.85,Action Camera Pro,Lifestyle
2010-02-08,231090,53.19,Strapless Heart Rate Monitor,Medical
2010-01-04,231319,37.21,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-18,231319,47.433,Microcontroller ES,Fitness
2010-01-25,231319,38.339,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-15,231319,36.11,Wearable AUSG with Calorie Counter,Medical
2010-02-23,231319,32.4,Step and Distance Pedometer TL Pro,Industrial
2010-03-02,231319,26.93,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-03-08,231319,35.77,Wearable Transmitter KR,Lifestyle
2010-01-05,231450,49.24,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-16,231450,113.5237,Action Camera Pro,Lifestyle
2010-02-01,231450,78.0385,Strapless Heart Rate Monitor,Medical
2010-02-09,231450,149.1185,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-03-02,231450,117.4625,Microcontroller ES,Fitness
2010-01-05,232795,47.33,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-15,233679,28.72,Wearable AUSG with Calorie Counter,Medical
2010-01-06,233720,33.95,Step and Distance Pedometer TL Pro,Industrial
2010-01-09,233720,78.64,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-30,233720,88.0755,Wearable Transmitter KR,Lifestyle
2010-01-06,233908,15.7562,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-06,237740,104.38,Action Camera Pro,Lifestyle
2010-01-06,237740,104.913,Strapless Heart Rate Monitor,Medical
2010-01-20,237740,56.0015,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-06,237765,6.8992,Microcontroller ES,Fitness
2010-01-19,237765,21.88,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-08,237765,12.28,Wearable AUSG with Calorie Counter,Medical
2010-01-06,238245,87.55,Step and Distance Pedometer TL Pro,Industrial
2010-01-30,238245,74.46,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-17,238245,69.07,Wearable Transmitter KR,Lifestyle
2010-03-02,238245,98.9152,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-12,238375,65.76,Action Camera Pro,Lifestyle
2010-01-19,238375,64.41,Strapless Heart Rate Monitor,Medical
2010-02-03,238375,97.1355,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-02-18,238375,87.8578,Microcontroller ES,Fitness
2010-01-17,238584,50.14,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-01-20,239549,46.73,Wearable AUSG with Calorie Counter,Medical
2010-03-02,239549,20.77,Step and Distance Pedometer TL Pro,Industrial
2010-01-07,240005,176.91,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-01-15,240005,282.76,Wearable Transmitter KR,Lifestyle
2010-02-03,240005,290.3959,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-01-08,240327,89.2965,Action Camera Pro,Lifestyle
2010-02-22,240334,41.56,Strapless Heart Rate Monitor,Medical
2010-01-08,241434,87.4062,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-21,241489,21.9805,Microcontroller ES,Fitness
2010-01-26,241489,19.787,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-02,241489,18.0802,Wearable AUSG with Calorie Counter,Medical
2010-02-05,241489,20.4,Step and Distance Pedometer TL Pro,Industrial
2010-02-12,241489,21.422,Biking Tracker U Pro with MP3 Player,Pets and Animals
2010-02-24,241489,23.9252,Wearable Transmitter KR,Lifestyle
2010-01-08,241688,95.539,Multifunction Tracker MG Pro with heart rate sensor,Lifestyle
2010-02-07,241688,81.14,Action Camera Pro,Lifestyle
2010-01-09,243684,88.4072,Strapless Heart Rate Monitor,Medical
2010-01-27,243684,134.588,Action Camera RE Pro with Wi-Fi and GPS,Entertainment
2010-01-09,243875,90.3285,Microcontroller ES,Fitness
2010-01-24,243875,49.9887,Microcontroller OGBE with Wi-Fi and GPS,Awesome
2010-02-01,243875,181.0887,Wearable AUSG with Calorie Counter,Medical
2010-02-07,243875,113.613,Step and Distance Pedometer TL Pro,Industrial
2010-02-14,243875,136.5884,Biking Tracker U Pro with MP3 Player,Pets and Animals
